id,user,uid,version,changeset,timestamp
12112482,meihou,581277,3,27866774,2015-01-02T16:34:06Z
12112611,yurasi,3526564,8,53745501,2017-11-13T16:39:47Z
12112616,Matt1993,1891499,7,57696360,2018-03-31T18:43:04Z
12112661,Matt1993,1891499,5,57696360,2018-03-31T19:22:12Z
12112665,Ann Khroshun,7693441,17,58169160,2018-04-17T14:00:56Z
12112668,dchiles,153669,4,34979460,2015-10-30T19:36:25Z
12112672,StackKorora,3009398,8,48917301,2017-05-23T13:20:47Z
12112674,dannykath,2226712,4,29715700,2015-03-24T22:08:21Z
12112678,hoream_telenav,4437318,2,58199419,2018-04-18T12:41:02Z
12112698,oormilavinod,5438123,34,58946083,2018-05-14T09:43:50Z
12112787,NE2,207745,2,5020331,2010-06-19T01:08:01Z
12112818,NE2,207745,2,5062714,2010-06-23T22:56:48Z
12112836,kjon,44217,3,49162299,2017-06-01T11:33:54Z
12113040,calfarome,2511706,3,40933948,2016-07-21T20:36:10Z
12113067,Matt1993,1891499,2,27060273,2014-11-27T04:12:08Z
12113074,bot-mode,451693,3,14813962,2013-01-27T21:20:38Z
12113077,upendrakarukonda,4007051,9,58943724,2018-05-14T08:28:30Z
12113092,ranjithjoy,5623648,7,53766411,2017-11-14T09:55:09Z
12113129,Bhojaraj,4647004,7,53763062,2017-11-14T07:24:51Z
12113178,Roadsguy,734072,11,54848112,2017-12-22T19:07:23Z
12113187,Stephen214,4018842,8,56649391,2018-02-25T00:37:16Z
12113211,maxerickson,360392,3,55774423,2018-01-26T14:50:31Z
12113220,Dami_Tn,2012449,4,22092439,2014-05-02T19:36:33Z
12113222,NayanataraM,2053369,4,22068835,2014-05-01T17:37:45Z
12113225,PhillyBiker,424977,3,18271820,2013-10-09T20:31:41Z
12113226,pkoby,999995,5,21480127,2014-04-03T16:49:13Z
12113236,crystalwalrein,12290,5,6299745,2010-11-06T02:45:50Z
12113348,HAMsandwich,1756006,3,34943721,2015-10-29T09:03:53Z
12113353,bot-mode,451693,5,14813962,2013-01-27T21:20:39Z
12113381,Stephen214,4018842,9,56649497,2018-02-25T00:48:52Z
12113482,Stephen214,4018842,6,56649497,2018-02-25T00:48:52Z
12113531,Milenko,15169,1,482503,2007-11-12T13:59:22Z
12113559,eugenebata,624003,2,29760678,2015-03-26T18:50:21Z
12113594,Matt1993,1891499,4,21656030,2014-04-13T00:34:21Z
12113663,PhillyBiker,424977,6,18183438,2013-10-04T18:26:27Z
12113682,Stephen214,4018842,12,56649391,2018-02-25T00:37:16Z
12113699,bot-mode,451693,3,14813962,2013-01-27T21:20:41Z
12113703,dchiles,153669,4,34979460,2015-10-30T19:36:26Z
12113711,Ann Khroshun,7693441,4,58169160,2018-04-17T14:00:56Z
12113730,Milenko,15169,1,482503,2007-11-12T14:00:53Z
12113733,Ann Khroshun,7693441,6,57937934,2018-04-09T11:28:14Z
12113816,Stephen214,4018842,6,56649497,2018-02-25T00:48:52Z
12113954,sparselogic,156531,2,27964597,2015-01-06T20:14:03Z
12113999,NE2,207745,8,12668958,2012-08-09T14:05:40Z
12114017,dchiles,153669,15,21461452,2014-04-02T16:33:29Z
12114029,bhavana naga,5677293,5,53765750,2017-11-14T09:28:46Z
12114071,MountJoyPA,2940410,2,35613325,2015-11-27T15:18:54Z
12114073,PhillyBiker,424977,2,15044775,2013-02-15T20:59:19Z
12114109,katycat5e,2944411,19,52012746,2017-09-13T16:43:11Z
12114112,adcon,1444915,3,16114208,2013-05-13T18:12:35Z
12114186,venkanna37,5680733,7,53762800,2017-11-14T07:13:23Z
12114213,Milenko,15169,1,482503,2007-11-12T14:04:34Z
12114247,dchiles,153669,2,6823797,2010-12-31T22:00:20Z
12114293,Kathryn Killebrew,2944054,3,32552854,2015-07-10T20:33:27Z
12114298,PhillyBiker,424977,2,18183154,2013-10-04T18:08:24Z
12114320,Milenko,15169,1,482503,2007-11-12T14:05:13Z
12114335,Roadsguy,734072,12,47520292,2017-04-06T20:25:45Z
12114336,Milenko,15169,1,482503,2007-11-12T14:05:22Z
12114346,Milenko,15169,1,482503,2007-11-12T14:05:28Z
12114355,dchiles,153669,2,37230802,2016-02-15T18:11:42Z
12114363,choess,396743,4,27428939,2014-12-12T19:43:18Z
12114370,eugenebata,624003,3,31729657,2015-06-04T19:57:20Z
12114396,Premsakhare,7278402,9,55319085,2018-01-10T11:05:26Z
12114462,PhillyBiker,424977,5,18183154,2013-10-04T18:08:22Z
12114465,bot-mode,451693,3,15785382,2013-04-19T13:18:53Z
12114483,PhillyBiker,424977,5,18186399,2013-10-04T21:38:12Z
12114549,bot-mode,451693,4,15785382,2013-04-19T13:19:02Z
12114554,Roadsguy,734072,3,14635515,2013-01-13T15:05:03Z
12114591,shpakudza,6794149,8,57842619,2018-04-05T17:31:41Z
12114595,dchiles,153669,4,37280886,2016-02-18T06:31:17Z
12114599,bot-mode,451693,4,15785382,2013-04-19T13:19:04Z
12114615,PhillyBiker,424977,3,18182462,2013-10-04T17:22:03Z
12114719,bot-mode,451693,3,15785382,2013-04-19T13:19:11Z
12114723,WesWeaver,2273289,5,44452813,2016-12-16T17:32:23Z
12114727,WesWeaver,2273289,8,44453046,2016-12-16T17:45:17Z
12114735,sparselogic,156531,4,23347395,2014-06-30T13:11:58Z
12114739,bot-mode,451693,2,15785382,2013-04-19T13:19:13Z
12114742,eugenebata,624003,3,29919406,2015-04-02T03:44:46Z
12114746,Matt1993,1891499,9,27060273,2014-11-27T04:02:23Z
12114750,bot-mode,451693,2,15785382,2013-04-19T13:19:14Z
12114752,bot-mode,451693,3,15785382,2013-04-19T13:19:14Z
12114753,Ann Khroshun,7693441,4,58168727,2018-04-17T13:48:23Z
12114941,Matt1993,1891499,8,22936856,2014-06-15T03:22:45Z
12114946,Roadsguy,734072,9,47756998,2017-04-13T20:56:48Z
12114967,Ann Khroshun,7693441,6,58166091,2018-04-17T12:11:10Z
12114970,chdr,165869,3,6130732,2010-10-21T19:28:22Z
12114975,dchiles,153669,4,20830402,2014-02-28T16:36:45Z
12114977,eugenebata,624003,6,30276743,2015-04-16T23:30:48Z
12114979,eugenebata,624003,4,31071756,2015-05-13T02:14:50Z
12114998,Matt1993,1891499,3,41203358,2016-08-02T22:20:41Z
12115000,bot-mode,451693,3,15785382,2013-04-19T13:19:31Z
12115004,bot-mode,451693,3,15785382,2013-04-19T13:19:31Z
12115010,bot-mode,451693,3,15785382,2013-04-19T13:19:31Z
12115017,bot-mode,451693,2,15785382,2013-04-19T13:19:32Z
12115021,PhillyBiker,424977,4,17172193,2013-07-31T21:19:40Z
12115026,bot-mode,451693,3,15785382,2013-04-19T13:19:32Z
12115031,Matt1993,1891499,4,41203358,2016-08-02T22:20:42Z
12115038,Matt1993,1891499,4,41203358,2016-08-02T22:20:42Z
12115041,bot-mode,451693,3,15785382,2013-04-19T13:19:33Z
12115043,bot-mode,451693,3,15785382,2013-04-19T13:19:34Z
12115045,srividya_c,2115749,4,29674835,2015-03-23T10:18:30Z
12115071,PhillyBiker,424977,2,14105852,2012-11-30T23:30:24Z
12115182,bot-mode,451693,2,15785382,2013-04-19T13:19:40Z
12115223,Ann Khroshun,7693441,18,58165765,2018-04-17T11:58:57Z
12115226,bot-mode,451693,2,15785382,2013-04-19T13:19:42Z
12115279,muziriana,6058023,10,50218989,2017-07-12T06:15:34Z
12115481,bot-mode,451693,2,15785382,2013-04-19T13:19:53Z
12115712,bot-mode,451693,4,15785382,2013-04-19T13:20:04Z
12115731,Aaron Lidman,53073,2,29888655,2015-03-31T19:43:09Z
12115813,bhousel,584325,10,57043678,2018-03-09T20:32:22Z
12115833,eugenebata,624003,6,31899577,2015-06-11T15:18:16Z
12115992,hoream_telenav,4437318,4,58167305,2018-04-17T12:59:49Z
12115995,bot-mode,451693,2,15785382,2013-04-19T13:20:21Z
12116014,karitotp,2748195,9,40003780,2016-06-13T21:50:41Z
12116067,Ann Khroshun,7693441,12,58165765,2018-04-17T11:58:57Z
12116191,Ann Khroshun,7693441,3,58202572,2018-04-18T14:02:35Z
12116192,bot-mode,451693,2,15785382,2013-04-19T13:20:29Z
12116197,DRAGOSTN,7655599,9,58335363,2018-04-23T10:48:43Z
12116324,Roadsguy,734072,3,14635515,2013-01-13T15:05:45Z
12116375,bot-mode,451693,2,15785382,2013-04-19T13:20:43Z
12116377,bot-mode,451693,2,15785382,2013-04-19T13:20:43Z
12116379,bot-mode,451693,5,15785382,2013-04-19T13:20:43Z
12116381,bot-mode,451693,2,15785382,2013-04-19T13:20:44Z
12116383,bot-mode,451693,2,15785382,2013-04-19T13:20:44Z
12116387,bot-mode,451693,2,15785382,2013-04-19T13:20:44Z
12116390,bot-mode,451693,2,15785382,2013-04-19T13:20:45Z
12116392,PhillyBiker,424977,3,18182292,2013-10-04T17:10:28Z
12116397,MountJoyPA,2940410,5,35613325,2015-11-27T15:19:03Z
12116515,bot-mode,451693,3,15785382,2013-04-19T13:20:51Z
12116527,PhillyBiker,424977,3,17003714,2013-07-18T19:19:11Z
12116595,bot-mode,451693,3,15785382,2013-04-19T13:20:59Z
12116597,bot-mode,451693,3,15785382,2013-04-19T13:20:59Z
12116601,bot-mode,451693,2,15785382,2013-04-19T13:20:59Z
12116604,bot-mode,451693,2,15785382,2013-04-19T13:20:59Z
12116606,eugenebata,624003,3,29963530,2015-04-03T23:58:33Z
12116608,Ann Khroshun,7693441,3,58203707,2018-04-18T14:36:21Z
12116609,bot-mode,451693,3,15785382,2013-04-19T13:21:00Z
12116611,bot-mode,451693,2,15785382,2013-04-19T13:21:00Z
12116613,bot-mode,451693,2,15785382,2013-04-19T13:21:00Z
12116634,ryandrake,1214881,2,15192818,2013-02-28T05:41:06Z
12116636,bot-mode,451693,2,15785382,2013-04-19T13:21:01Z
12116643,bot-mode,451693,3,15785382,2013-04-19T13:21:02Z
12116645,bot-mode,451693,3,15785382,2013-04-19T13:21:02Z
12116650,PhillyBiker,424977,3,18271820,2013-10-09T20:31:47Z
12116716,bot-mode,451693,4,15785382,2013-04-19T13:21:05Z
12116719,bot-mode,451693,3,15785382,2013-04-19T13:21:05Z
12116721,Roadsguy,734072,3,43342175,2016-11-02T03:52:50Z
12116722,eugenebata,624003,3,38875480,2016-04-26T05:10:24Z
12116724,eugenebata,624003,4,30778216,2015-05-04T12:58:23Z
12116726,eugenebata,624003,3,29627950,2015-03-21T01:45:08Z
12116728,eugenebata,624003,4,31899577,2015-06-11T15:18:18Z
12116801,oini,3057995,6,37014829,2016-02-05T08:39:01Z
12116810,bot-mode,451693,4,15785382,2013-04-19T13:21:10Z
12116814,bot-mode,451693,2,15785382,2013-04-19T13:21:10Z
12116817,choess,396743,4,27925415,2015-01-05T04:55:30Z
12116827,Ann Khroshun,7693441,12,58206228,2018-04-18T15:58:14Z
12116836,Ann Khroshun,7693441,6,58202572,2018-04-18T14:02:35Z
12116838,bot-mode,451693,2,15785382,2013-04-19T13:21:12Z
12116842,eugenebata,624003,4,29669369,2015-03-23T01:09:50Z
12116846,eugenebata,624003,4,38875685,2016-04-26T05:21:44Z
12116850,bot-mode,451693,3,15785382,2013-04-19T13:21:13Z
12116852,Ann Khroshun,7693441,5,58204469,2018-04-18T15:00:26Z
12116857,eugenebata,624003,6,38875685,2016-04-26T05:21:44Z
12116862,eugenebata,624003,7,30537663,2015-04-27T12:07:05Z
12116864,SH17,2591427,9,44338608,2016-12-12T07:24:18Z
12116869,eugenebata,624003,6,30811764,2015-05-05T14:30:56Z
12116872,bot-mode,451693,3,15785382,2013-04-19T13:21:14Z
12116888,bot-mode,451693,4,15785382,2013-04-19T13:21:14Z
12116902,PhillyBiker,424977,3,18183154,2013-10-04T18:08:22Z
12116947,Ann Khroshun,7693441,10,58202175,2018-04-18T13:51:21Z
12116997,Matt1993,1891499,6,33623810,2015-08-27T15:34:52Z
12117009,eugenebata,624003,3,29666227,2015-03-22T21:16:19Z
12117014,chdr,165869,2,6130732,2010-10-21T19:28:21Z
12117016,maxerickson,360392,4,55774423,2018-01-26T14:50:31Z
12117020,eugenebata,624003,6,31921760,2015-06-12T13:55:13Z
12117023,eugenebata,624003,7,29694619,2015-03-24T00:19:22Z
12117026,eugenebata,624003,5,30796784,2015-05-05T04:21:30Z
12117030,eugenebata,624003,5,29669369,2015-03-23T01:09:50Z
12117032,bot-mode,451693,3,15785382,2013-04-19T13:21:26Z
12117107,Ann Khroshun,7693441,4,58202175,2018-04-18T13:51:21Z
12117159,Ann Khroshun,7693441,4,58165765,2018-04-17T11:58:57Z
12117250,PhillyBiker,424977,3,18271820,2013-10-09T20:31:47Z
12117253,bot-mode,451693,3,15785382,2013-04-19T13:21:42Z
12117285,Ann Khroshun,7693441,9,58204046,2018-04-18T14:46:29Z
12117552,eugenebata,624003,4,38875685,2016-04-26T05:21:43Z
12117564,dannykath,2226712,4,29715849,2015-03-24T22:15:12Z
12117583,dchiles,153669,6,34976689,2015-10-30T17:07:22Z
12117588,bot-mode,451693,3,15785382,2013-04-19T13:21:52Z
12117589,bot-mode,451693,2,15785382,2013-04-19T13:21:52Z
12117599,pkoby,999995,4,21520689,2014-04-05T20:01:10Z
12117607,PhillyBiker,424977,4,18183332,2013-10-04T18:19:26Z
12117610,dchiles,153669,4,46350015,2017-02-23T21:29:03Z
12117702,Ann Khroshun,7693441,32,58204469,2018-04-18T15:00:26Z
12117906,hoream_telenav,4437318,3,58167197,2018-04-17T12:56:11Z
12117912,Ann Khroshun,7693441,4,58204046,2018-04-18T14:46:29Z
12118038,hybridOL,2344498,14,35717369,2015-12-02T23:22:33Z
12118233,Ann Khroshun,7693441,7,58202175,2018-04-18T13:51:22Z
12118257,eugenebata,624003,6,29975192,2015-04-04T15:56:17Z
12118272,PhillyBiker,424977,3,18183154,2013-10-04T18:08:23Z
12118278,stjacobs,3438558,6,49014418,2017-05-26T23:33:16Z
12118294,Ann Khroshun,7693441,6,58166091,2018-04-17T12:11:10Z
12118315,hoream_telenav,4437318,4,58199049,2018-04-18T12:31:57Z
12118404,srividya_c,2115749,8,29674749,2015-03-23T10:14:37Z
12118406,bot-mode,451693,2,14814822,2013-01-27T22:03:34Z
12118408,bot-mode,451693,2,14814822,2013-01-27T22:03:34Z
12118410,bot-mode,451693,4,14814822,2013-01-27T22:03:34Z
12118414,bot-mode,451693,5,14814822,2013-01-27T22:03:34Z
12118416,Ann Khroshun,7693441,5,58169160,2018-04-17T14:00:57Z
12118419,bot-mode,451693,4,14814822,2013-01-27T22:03:35Z
12118421,malajul,3956517,5,54062863,2017-11-25T01:24:07Z
12118427,eugenebata,624003,4,29627950,2015-03-21T01:45:14Z
12118429,eugenebata,624003,5,29714436,2015-03-24T21:14:04Z
12118430,bot-mode,451693,4,14814822,2013-01-27T22:03:35Z
12118432,bot-mode,451693,3,14814822,2013-01-27T22:03:36Z
12118434,Ann Khroshun,7693441,4,58166251,2018-04-17T12:19:01Z
12118509,bot-mode,451693,3,14814822,2013-01-27T22:03:39Z
12118516,Ann Khroshun,7693441,3,58164228,2018-04-17T10:59:12Z
12118519,Jason Harrison,3666197,6,50219193,2017-07-12T06:27:26Z
12118679,Ann Khroshun,7693441,22,58169160,2018-04-17T14:00:57Z
12118747,Ann Khroshun,7693441,17,57938139,2018-04-09T11:37:30Z
12118835,Ann Khroshun,7693441,10,58204046,2018-04-18T14:46:29Z
12118983,bot-mode,451693,3,14814822,2013-01-27T22:03:59Z
12118986,Ann Khroshun,7693441,4,58203707,2018-04-18T14:36:21Z
12118989,bot-mode,451693,4,14814822,2013-01-27T22:03:59Z
12118992,bot-mode,451693,3,14814822,2013-01-27T22:03:59Z
12118998,bot-mode,451693,3,14814822,2013-01-27T22:04:00Z
12119201,bot-mode,451693,2,14814822,2013-01-27T22:04:08Z
12119203,eugenebata,624003,3,29841022,2015-03-30T03:43:09Z
12119209,bot-mode,451693,3,14814822,2013-01-27T22:04:09Z
12119214,Ann Khroshun,7693441,4,58169160,2018-04-17T14:00:57Z
12119217,srividya_c,2115749,4,29674835,2015-03-23T10:18:30Z
12119273,bot-mode,451693,3,14814822,2013-01-27T22:04:12Z
12119444,eugenebata,624003,3,29942071,2015-04-03T02:20:20Z
12119448,bot-mode,451693,2,14814822,2013-01-27T22:04:21Z
12119449,dchiles,153669,3,37048595,2016-02-06T20:29:07Z
12119506,calfarome,2511706,23,39097721,2016-05-04T14:28:21Z
12119551,bot-mode,451693,3,14814822,2013-01-27T22:04:26Z
12119553,choess,396743,4,27191129,2014-12-02T23:48:14Z
12119566,bot-mode,451693,5,14814822,2013-01-27T22:04:27Z
12119585,bot-mode,451693,4,14814822,2013-01-27T22:04:28Z
12119635,bot-mode,451693,2,14814822,2013-01-27T22:04:33Z
12119696,bot-mode,451693,3,14814822,2013-01-27T22:04:36Z
12119698,Ann Khroshun,7693441,4,57937934,2018-04-09T11:28:14Z
12119702,srividya_c,2115749,4,29898078,2015-04-01T07:33:48Z
12119705,dbaron,481533,4,14488680,2013-01-01T16:27:55Z
12119711,bot-mode,451693,3,14814822,2013-01-27T22:04:37Z
12119713,bot-mode,451693,2,14814822,2013-01-27T22:04:37Z
12119917,eugenebata,624003,8,30543858,2015-04-27T14:09:52Z
12120052,clay_c,119881,6,25488722,2014-09-16T20:58:22Z
12120056,bot-mode,451693,6,14814822,2013-01-27T22:04:56Z
12120061,bot-mode,451693,3,14814822,2013-01-27T22:04:56Z
12120088,Ann Khroshun,7693441,4,58164228,2018-04-17T10:59:12Z
12120308,Ann Khroshun,7693441,11,57937697,2018-04-09T11:17:39Z
12120313,bot-mode,451693,4,14814822,2013-01-27T22:05:07Z
12120323,dufekin,30521,5,41015952,2016-07-25T19:19:19Z
12120328,bot-mode,451693,4,14814822,2013-01-27T22:05:08Z
12120332,bot-mode,451693,5,14814822,2013-01-27T22:05:08Z
12120457,eugenebata,624003,3,31729657,2015-06-04T19:57:19Z
12120461,eugenebata,624003,5,29942071,2015-04-03T02:20:12Z
12120534,bot-mode,451693,2,14814822,2013-01-27T22:05:19Z
12120668,bot-mode,451693,5,14814822,2013-01-27T22:05:27Z
12120673,pkoby,999995,4,21480127,2014-04-03T16:48:56Z
12120676,bot-mode,451693,6,14814822,2013-01-27T22:05:28Z
12121346,bot-mode,451693,2,14814822,2013-01-27T22:05:51Z
12121371,nhanway,1868948,9,59229749,2018-05-24T04:18:16Z
12121372,bot-mode,451693,2,14814822,2013-01-27T22:05:52Z
12121414,eugenebata,624003,11,30366658,2015-04-20T23:44:57Z
12121434,dannykath,2226712,4,29715849,2015-03-24T22:15:14Z
12121439,bot-mode,451693,3,14814822,2013-01-27T22:05:54Z
12121445,bot-mode,451693,3,14814822,2013-01-27T22:05:54Z
12121451,bot-mode,451693,3,14814822,2013-01-27T22:05:55Z
12121456,dannykath,2226712,4,29715849,2015-03-24T22:15:14Z
12121612,Ann Khroshun,7693441,4,58165765,2018-04-17T11:58:58Z
12121621,eugenebata,624003,5,29669369,2015-03-23T01:10:15Z
12121637,Ann Khroshun,7693441,4,58056935,2018-04-13T08:19:08Z
12121842,eugenebata,624003,9,31921760,2015-06-12T13:55:17Z
12121932,Roadsguy,734072,7,54848112,2017-12-22T19:07:23Z
12121990,oini,3057995,18,37014829,2016-02-05T08:39:55Z
12122173,bot-mode,451693,4,14814822,2013-01-27T22:06:20Z
12122182,bot-mode,451693,3,14814822,2013-01-27T22:06:20Z
12122188,bot-mode,451693,3,14814822,2013-01-27T22:06:20Z
12122195,srividya_c,2115749,4,29898144,2015-04-01T07:38:16Z
12122204,bot-mode,451693,3,14814822,2013-01-27T22:06:21Z
12122209,bot-mode,451693,3,14814822,2013-01-27T22:06:21Z
12122216,bot-mode,451693,2,14814822,2013-01-27T22:06:21Z
12122242,Ann Khroshun,7693441,4,58030610,2018-04-12T09:47:57Z
12122458,bot-mode,451693,2,14814822,2013-01-27T22:06:30Z
12122468,Rub21,510836,7,27966409,2015-01-06T21:30:16Z
12122485,Roadsguy,734072,7,47478907,2017-04-05T14:51:44Z
12122489,bot-mode,451693,3,14814822,2013-01-27T22:06:30Z
12122497,bot-mode,451693,3,14814822,2013-01-27T22:06:31Z
12122503,bot-mode,451693,3,14814822,2013-01-27T22:06:31Z
12122509,bot-mode,451693,3,14814822,2013-01-27T22:06:31Z
12122513,bot-mode,451693,3,14814822,2013-01-27T22:06:32Z
12122518,bot-mode,451693,2,14814822,2013-01-27T22:06:32Z
12122529,bot-mode,451693,3,14814822,2013-01-27T22:06:33Z
12122650,hoream_telenav,4437318,4,58167197,2018-04-17T12:56:11Z
12122713,bot-mode,451693,2,14814822,2013-01-27T22:06:39Z
12122739,florinbadita_telenav,2959379,5,52861815,2017-10-12T14:43:32Z
12122771,bot-mode,451693,3,14814822,2013-01-27T22:06:41Z
12122779,Natfoot,567792,11,50395429,2017-07-19T05:50:54Z
12122785,bot-mode,451693,3,14814822,2013-01-27T22:06:41Z
12122787,srividya_c,2115749,4,29898078,2015-04-01T07:33:49Z
12122800,bot-mode,451693,3,14814822,2013-01-27T22:06:42Z
12122807,eugenebata,624003,3,29627950,2015-03-21T01:45:16Z
12122818,bot-mode,451693,3,14814822,2013-01-27T22:06:43Z
12122823,bot-mode,451693,3,14814822,2013-01-27T22:06:43Z
12122831,bot-mode,451693,3,14814822,2013-01-27T22:06:43Z
12122841,eugenebata,624003,3,29762870,2015-03-26T20:25:08Z
12122924,bot-mode,451693,3,14814822,2013-01-27T22:06:46Z
12123069,eugenebata,624003,4,29627950,2015-03-21T01:45:16Z
12123074,bot-mode,451693,3,14814822,2013-01-27T22:06:51Z
12123084,Ann Khroshun,7693441,4,58203707,2018-04-18T14:36:22Z
12123093,bot-mode,451693,3,14814822,2013-01-27T22:06:51Z
12123098,bot-mode,451693,3,14814822,2013-01-27T22:06:51Z
12123105,bot-mode,451693,3,14814822,2013-01-27T22:06:52Z
12123111,bot-mode,451693,3,14814822,2013-01-27T22:06:52Z
12123117,bot-mode,451693,3,14814822,2013-01-27T22:06:52Z
12123124,bot-mode,451693,3,14814822,2013-01-27T22:06:53Z
12123155,bot-mode,451693,3,14814822,2013-01-27T22:06:54Z
12123160,bot-mode,451693,3,14814822,2013-01-27T22:06:54Z
12123171,eugenebata,624003,4,29828249,2015-03-29T14:58:07Z
12123183,bot-mode,451693,3,14814822,2013-01-27T22:06:55Z
12123189,bot-mode,451693,3,14814822,2013-01-27T22:06:55Z
12123194,bot-mode,451693,3,14814822,2013-01-27T22:06:56Z
12123198,bot-mode,451693,3,14814822,2013-01-27T22:06:56Z
12123204,bot-mode,451693,3,14814822,2013-01-27T22:06:56Z
12123228,eugenebata,624003,6,30363393,2015-04-20T20:11:46Z
12123285,Ann Khroshun,7693441,12,58203541,2018-04-18T14:31:11Z
12123333,bot-mode,451693,4,14814822,2013-01-27T22:06:57Z
12123362,Ann Khroshun,7693441,4,58168424,2018-04-17T13:39:18Z
12123368,bot-mode,451693,3,14815263,2013-01-27T22:38:44Z
12123373,bot-mode,451693,3,14815263,2013-01-27T22:38:44Z
12123498,mattflaschen,25985,9,36732951,2016-01-22T06:51:59Z
12123633,Ann Khroshun,7693441,5,58168727,2018-04-17T13:48:23Z
12123643,ceyockey,146680,6,20654597,2014-02-19T11:48:45Z
12123648,srividya_c,2115749,3,29674695,2015-03-23T10:12:24Z
12123661,dannykath,2226712,4,29715700,2015-03-24T22:08:06Z
12123686,bot-mode,451693,3,14815263,2013-01-27T22:38:52Z
12123692,Roadsguy,734072,3,14635515,2013-01-13T15:04:38Z
12123698,bot-mode,451693,3,14815263,2013-01-27T22:38:53Z
12124565,Roadsguy,734072,7,47756998,2017-04-13T20:56:49Z
12124622,Roadsguy,734072,13,47756998,2017-04-13T20:56:49Z
12124655,PhillyBiker,424977,3,18117740,2013-09-30T20:28:52Z
12124673,MountJoyPA,2940410,7,35613325,2015-11-27T15:19:03Z
12124784,eugenebata,624003,4,29482585,2015-03-14T23:11:21Z
12124788,PhillyBiker,424977,3,15044775,2013-02-15T20:59:26Z
12124797,eugenebata,624003,4,30030972,2015-04-07T04:45:19Z
12124829,ryandrake,1214881,4,15347047,2013-03-13T01:43:20Z
12124836,bot-mode,451693,5,14815263,2013-01-27T22:39:09Z
12124847,bot-mode,451693,3,14815263,2013-01-27T22:39:09Z
12124851,PhillyBiker,424977,3,14148111,2012-12-04T04:35:20Z
